Dummy_Name,Biological_Name
gene_1238,ATP6AP1L
gene_1239,ATP6AP1
gene_1240,ATP6AP2
gene_1241,ATP6V0A1
gene_1242,ATP6V0A2
gene_1243,ATP6V0A4
gene_1244,ATP6V0B
gene_1245,ATP6V0C
gene_1246,ATP6V0D1
gene_1247,ATP6V0D2
gene_1248,ATP6V0E1
gene_1249,ATP6V0E2
gene_1250,ATP6V1A
gene_1251,ATP6V1B1
gene_1252,ATP6V1B2
gene_1253,ATP6V1C1
gene_1254,ATP6V1C2
gene_1255,ATP6V1D
gene_1256,ATP6V1E1
gene_1257,ATP6V1E2
gene_1258,ATP6V1F
gene_1259,ATP6V1G1
gene_1260,ATP6V1G2
gene_1261,ATP6V1G3
gene_1262,ATP6V1H
gene_1263,ATP7A
gene_1264,ATP7B
gene_1265,ATP8A1
gene_1266,ATP8A2
gene_1267,ATP8B1
gene_1268,ATP8B2
gene_1269,ATP8B3
gene_1270,ATP8B4
gene_1271,ATP8B5P
gene_1272,ATP9A
gene_1273,ATP9B
gene_1274,ATPAF1
gene_1275,ATPAF2
gene_1276,ATPBD4
gene_1277,ATPIF1
gene_1278,ATRIP
gene_1279,ATRNL1
gene_1280,ATRN
gene_1281,ATRX
gene_1282,ATR
gene_1283,ATXN10
gene_1284,ATXN1L
gene_1285,ATXN1
gene_1286,ATXN2L
gene_1287,ATXN2
gene_1288,ATXN3L
gene_1289,ATXN3
gene_1290,ATXN7L1
gene_1291,ATXN7L2
gene_1292,ATXN7L3B
gene_1293,ATXN7L3
gene_1294,ATXN7
gene_1295,ATXN8OS
gene_1296,AUH
gene_1297,AUP1
gene_1298,AURKAIP1
gene_1299,AURKAPS1
gene_1300,AURKA
gene_1301,AURKB
gene_1302,AURKC
gene_1303,AUTS2
gene_1304,AVEN
gene_1305,AVIL
gene_1306,AVL9
gene_1307,AVPI1
gene_1308,AVPR1A
gene_1309,AVPR1B
gene_1310,AVPR2
gene_1311,AVP
gene_1312,AWAT1
gene_1313,AWAT2
gene_1314,AXIN1
gene_1315,AXIN2
gene_1316,AXL
gene_1317,AZGP1
gene_1318,AZI1
gene_1319,AZI2
gene_1320,AZIN1
gene_1321,AZU1
gene_1322,B2M
gene_1323,B3GALNT1
gene_1324,B3GALNT2
gene_1325,B3GALT1
gene_1326,B3GALT2
gene_1327,B3GALT4
gene_1328,B3GALT5
gene_1329,B3GALT6
gene_1330,B3GALTL
gene_1331,B3GAT1
gene_1332,B3GAT2
gene_1333,B3GAT3
gene_1334,B3GNT1
gene_1335,B3GNT2
gene_1336,B3GNT3
gene_1337,B3GNT4
gene_1338,B3GNT5
gene_1339,B3GNT6
gene_1340,B3GNT7
gene_1341,B3GNT8
gene_1342,B3GNT9
gene_1343,B3GNTL1
gene_1344,B4GALNT1
gene_1345,B4GALNT2
gene_1346,B4GALNT3
gene_1347,B4GALNT4
gene_1348,B4GALT1
gene_1349,B4GALT2
gene_1350,B4GALT3
gene_1351,B4GALT4
gene_1352,B4GALT5
gene_1353,B4GALT6
gene_1354,B4GALT7
gene_1355,B9D1
gene_1356,B9D2
gene_1357,BAALC
gene_1358,BAAT
gene_1359,BACE1
gene_1360,BACE2
gene_1361,BACH1
gene_1362,BACH2
gene_1363,BAD
gene_1364,BAG1
gene_1365,BAG2
gene_1366,BAG3
gene_1367,BAG4
gene_1368,BAG5
gene_1369,BAGE2
gene_1370,BAGE
gene_1371,BAHCC1
gene_1372,BAHD1
gene_1373,BAI1
gene_1374,BAI2
gene_1375,BAI3
gene_1376,BAIAP2L1
gene_1377,BAIAP2L2
gene_1378,BAIAP2
gene_1379,BAIAP3
gene_1380,BAK1
gene_1381,BAMBI
gene_1382,BANF1
gene_1383,BANF2
gene_1384,BANK1
gene_1385,BANP
gene_1386,BAP1
gene_1387,BARD1
gene_1388,BARHL1
gene_1389,BARHL2
gene_1390,BARX1
gene_1391,BARX2
gene_1392,BASE
gene_1393,BASP1
gene_1394,BAT1
gene_1395,BAT2L1
gene_1396,BAT2L2
gene_1397,BAT2
gene_1398,BAT3
gene_1399,BAT4
gene_1400,BAT5
gene_1401,BATF2
gene_1402,BATF3
gene_1403,BATF
gene_1404,BAX
gene_1405,BAZ1A
gene_1406,BAZ1B
gene_1407,BAZ2A
gene_1408,BAZ2B
gene_1409,BBC3
gene_1410,BBOX1
gene_1411,BBS10
gene_1412,BBS12
gene_1413,BBS1
gene_1414,BBS2
gene_1415,BBS4
gene_1416,BBS5
gene_1417,BBS7
gene_1418,BBS9
gene_1419,BBX
gene_1420,BCAM
gene_1421,BCAN
gene_1422,BCAP29
gene_1423,BCAP31
gene_1424,BCAR1
gene_1425,BCAR3
gene_1426,BCAR4
gene_1427,BCAS1
gene_1428,BCAS2
gene_1429,BCAS3
gene_1430,BCAS4
gene_1431,BCAT1
gene_1432,BCAT2
gene_1433,BCCIP
gene_1434,BCDIN3D
gene_1435,BCHE
gene_1436,BCKDHA
gene_1437,BCKDHB
gene_1438,BCKDK
gene_1439,BCL10
gene_1440,BCL11A
gene_1441,BCL11B
gene_1442,BCL2A1
gene_1443,BCL2L10
gene_1444,BCL2L11
gene_1445,BCL2L12
gene_1446,BCL2L13
gene_1447,BCL2L14
gene_1448,BCL2L15
gene_1449,BCL2L1
gene_1450,BCL2L2
gene_1451,BCL2
gene_1452,BCL3
gene_1453,BCL6B
gene_1454,BCL6
gene_1455,BCL7A
gene_1456,BCL7B
gene_1457,BCL7C
gene_1458,BCL8
gene_1459,BCL9L
gene_1460,BCL9
gene_1461,BCLAF1
gene_1462,BCMO1
gene_1463,BCO2
gene_1464,BCORL1
gene_1465,BCORL2
gene_1466,BCOR
gene_1467,BCR
gene_1468,BCS1L
gene_1469,BCYRN1
gene_1470,BDH1
gene_1471,BDH2
gene_1472,BDKRB1
gene_1473,BDKRB2
gene_1474,BDNFOS
gene_1475,BDNF
gene_1476,BDP1
gene_1477,BEAN
gene_1478,BECN1
gene_1479,BEGAIN
gene_1480,BEND2
gene_1481,BEND3
gene_1482,BEND4
gene_1483,BEND5
gene_1484,BEND6
gene_1485,BEND7
gene_1486,BEST1
gene_1487,BEST2
gene_1488,BEST3
gene_1489,BEST4
gene_1490,BET1L
gene_1491,BET1
gene_1492,BET3L
gene_1493,BEX1
gene_1494,BEX2
gene_1495,BEX4
gene_1496,BEX5
gene_1497,BEYLA
gene_1498,BFAR
gene_1499,BFSP1
gene_1500,BFSP2
gene_1501,BGLAP
gene_1502,BGN
gene_1503,BHLHA15
gene_1504,BHLHB9
gene_1505,BHLHE22
gene_1506,BHLHE23
gene_1507,BHLHE40
gene_1508,BHLHE41
gene_1509,BHMT2
gene_1510,BHMT
gene_1511,BICC1
gene_1512,BICD1
gene_1513,BICD2
gene_1514,BID
gene_1515,BIK
gene_1516,BIN1
gene_1517,BIN2
gene_1518,BIN3
gene_1519,BIRC2
gene_1520,BIRC3
gene_1521,BIRC5
gene_1522,BIRC6
gene_1523,BIRC7
gene_1524,BIRC8
gene_1525,BIVM
gene_1526,BLCAP
gene_1527,BLID
gene_1528,BLK
gene_1529,BLMH
gene_1530,BLM
gene_1531,BLNK
gene_1532,BLOC1S1
gene_1533,BLOC1S2
gene_1534,BLOC1S3
gene_1535,BLVRA
gene_1536,BLVRB
gene_1537,BLZF1
gene_1538,BMF
gene_1539,BMI1
gene_1540,BMP10
gene_1541,BMP15
gene_1542,BMP1
gene_1543,BMP2K
gene_1544,BMP2
gene_1545,BMP3
gene_1546,BMP4
gene_1547,BMP5
gene_1548,BMP6
gene_1549,BMP7
gene_1550,BMP8A
gene_1551,BMP8B
gene_1552,BMPER
gene_1553,BMPR1A
gene_1554,BMPR1B
gene_1555,BMPR2
gene_1556,BMS1P4
gene_1557,BMS1P5
gene_1558,BMS1
gene_1559,BMX
gene_1560,BNC1
gene_1561,BNC2
gene_1562,BNIP1
gene_1563,BNIP2
gene_1564,BNIP3L
gene_1565,BNIP3
gene_1566,BNIPL
gene_1567,BOC
gene_1568,BOD1L
gene_1569,BOD1
gene_1570,BOK
gene_1571,BOLA1
gene_1572,BOLA2
gene_1573,BOLA3
gene_1574,BOLL
gene_1575,BOP1
gene_1576,BPESC1
gene_1577,BPGM
gene_1578,BPHL
gene_1579,BPIL1
gene_1580,BPIL2
gene_1581,BPIL3
gene_1582,BPI
gene_1583,BPNT1
gene_1584,BPTF
gene_1585,BPY2
gene_1586,BRAF
gene_1587,BRAP
gene_1588,BRCA1
gene_1589,BRCA2
gene_1590,BRCC3
gene_1591,BRD1
gene_1592,BRD2
gene_1593,BRD3
gene_1594,BRD4
gene_1595,BRD7P3
gene_1596,BRD7
gene_1597,BRD8
gene_1598,BRD9
gene_1599,BRDT
gene_1600,BREA2
gene_1601,BRE
gene_1602,BRF1
gene_1603,BRF2
gene_1604,BRI3BP
gene_1605,BRI3
gene_1606,BRIP1
gene_1607,BRIX1
gene_1608,BRMS1L
gene_1609,BRMS1
gene_1610,BRP44L
gene_1611,BRP44
gene_1612,BRPF1
gene_1613,BRPF3
gene_1614,BRS3
gene_1615,BRSK1
gene_1616,BRSK2
gene_1617,BRWD1
gene_1618,BRWD3
gene_1619,BSCL2
gene_1620,BSDC1
gene_1621,BSG
gene_1622,BSND
gene_1623,BSN
gene_1624,BSPH1
gene_1625,BSPRY
gene_1626,BST1
gene_1627,BST2
gene_1628,BSX
gene_1629,BTAF1
gene_1630,BTBD10
gene_1631,BTBD11
gene_1632,BTBD12
gene_1633,BTBD16
gene_1634,BTBD17
gene_1635,BTBD18
gene_1636,BTBD19
gene_1637,BTBD1
gene_1638,BTBD2
gene_1639,BTBD3
gene_1640,BTBD6
gene_1641,BTBD7
gene_1642,BTBD8
gene_1643,BTBD9
gene_1644,BTC
gene_1645,BTD
gene_1646,BTF3L1
gene_1647,BTF3L4
gene_1648,BTF3
gene_1649,BTG1
gene_1650,BTG2
gene_1651,BTG3
gene_1652,BTG4
gene_1653,BTK
gene_1654,BTLA
gene_1655,BTN1A1
gene_1656,BTN2A1
gene_1657,BTN2A2
gene_1658,BTN2A3
gene_1659,BTN3A1
gene_1660,BTN3A2
gene_1661,BTN3A3
gene_1662,BTNL2
gene_1663,BTNL3
gene_1664,BTNL8
gene_1665,BTNL9
gene_1666,BTRC
gene_1667,BUB1B
gene_1668,BUB1
gene_1669,BUB3
gene_1670,BUD13
gene_1671,BUD31
gene_1672,BVES
gene_1673,BYSL
gene_1674,BZRAP1
gene_1675,BZW1
gene_1676,BZW2
gene_1677,C10orf105
gene_1678,C10orf107
gene_1679,C10orf108
gene_1680,C10orf10
gene_1681,C10orf110
gene_1682,C10orf111
gene_1683,C10orf113
gene_1684,C10orf114
gene_1685,C10orf116
gene_1686,C10orf118
gene_1687,C10orf119
gene_1688,C10orf11
gene_1689,C10orf120
gene_1690,C10orf122
gene_1691,C10orf125
gene_1692,C10orf128
gene_1693,C10orf129
gene_1694,C10orf12
gene_1695,C10orf131
gene_1696,C10orf137
gene_1697,C10orf140
gene_1698,C10orf18
gene_1699,C10orf25
gene_1700,C10orf26
gene_1701,C10orf27
gene_1702,C10orf28
gene_1703,C10orf2
gene_1704,C10orf32
gene_1705,C10orf35
gene_1706,C10orf40
gene_1707,C10orf41
gene_1708,C10orf46
gene_1709,C10orf47
gene_1710,C10orf4
gene_1711,C10orf50
gene_1712,C10orf53
gene_1713,C10orf54
gene_1714,C10orf55
gene_1715,C10orf57
gene_1716,C10orf58
gene_1717,C10orf62
gene_1718,C10orf67
gene_1719,C10orf68
gene_1720,C10orf71
gene_1721,C10orf72
gene_1722,C10orf75
gene_1723,C10orf76
gene_1724,C10orf78
gene_1725,C10orf79
gene_1726,C10orf81
gene_1727,C10orf82
gene_1728,C10orf84
gene_1729,C10orf88
gene_1730,C10orf90
gene_1731,C10orf91
gene_1732,C10orf93
gene_1733,C10orf95
gene_1734,C10orf96
gene_1735,C10orf99
gene_1736,C11orf10
gene_1737,C11orf16
gene_1738,C11orf17
gene_1739,C11orf1
gene_1740,C11orf20
gene_1741,C11orf21
gene_1742,C11orf24
gene_1743,C11orf2
gene_1744,C11orf30
gene_1745,C11orf31
gene_1746,C11orf34
gene_1747,C11orf35
gene_1748,C11orf36
gene_1749,C11orf40
gene_1750,C11orf41
gene_1751,C11orf42
gene_1752,C11orf45
gene_1753,C11orf46
gene_1754,C11orf48
gene_1755,C11orf49
gene_1756,C11orf51
gene_1757,C11orf52
gene_1758,C11orf53
gene_1759,C11orf54
gene_1760,C11orf57
gene_1761,C11orf58
gene_1762,C11orf59
gene_1763,C11orf61
gene_1764,C11orf63
gene_1765,C11orf64
gene_1766,C11orf65
gene_1767,C11orf66
gene_1768,C11orf67
gene_1769,C11orf68
gene_1770,C11orf70
gene_1771,C11orf71
gene_1772,C11orf73
gene_1773,C11orf74
gene_1774,C11orf75
gene_1775,C11orf80
gene_1776,C11orf82
gene_1777,C11orf83
gene_1778,C11orf84
gene_1779,C11orf85
gene_1780,C11orf86
gene_1781,C11orf87
gene_1782,C11orf88
gene_1783,C11orf90
gene_1784,C11orf92
gene_1785,C11orf93
gene_1786,C11orf94
gene_1787,C11orf95
gene_1788,C11orf9
gene_1789,C12orf10
gene_1790,C12orf11
gene_1791,C12orf12
gene_1792,C12orf23
gene_1793,C12orf24
gene_1794,C12orf26
gene_1795,C12orf27
gene_1796,C12orf29
gene_1797,C12orf32
gene_1798,C12orf34
gene_1799,C12orf35
gene_1800,C12orf36
gene_1801,C12orf39
gene_1802,C12orf40
gene_1803,C12orf41
gene_1804,C12orf42
gene_1805,C12orf43
gene_1806,C12orf44
gene_1807,C12orf45
gene_1808,C12orf47
gene_1809,C12orf48
gene_1810,C12orf49
gene_1811,C12orf4
gene_1812,C12orf50
gene_1813,C12orf51
gene_1814,C12orf52
gene_1815,C12orf53
gene_1816,C12orf54
gene_1817,C12orf56
gene_1818,C12orf57
gene_1819,C12orf59
gene_1820,C12orf5
gene_1821,C12orf60
gene_1822,C12orf61
gene_1823,C12orf62
gene_1824,C12orf63
gene_1825,C12orf65
gene_1826,C12orf66
gene_1827,C12orf68
gene_1828,C12orf69
gene_1829,C12orf70
gene_1830,C12orf71
gene_1831,C12orf72
gene_1832,C12orf73
gene_1833,C12orf74
gene_1834,C12orf75
gene_1835,C12orf76
gene_1836,C12orf77
gene_1837,C13orf15
gene_1838,C13orf16
gene_1839,C13orf18
gene_1840,C13orf1
gene_1841,C13orf23
gene_1842,C13orf26
gene_1843,C13orf27
gene_1844,C13orf28
gene_1845,C13orf29
gene_1846,C13orf30
gene_1847,C13orf31
gene_1848,C13orf33
gene_1849,C13orf34
gene_1850,C13orf35
gene_1851,C13orf36
gene_1852,C13orf37
gene_1853,C13orf38
gene_1854,C13orf39
gene_1855,C14orf101
gene_1856,C14orf102
gene_1857,C14orf104
gene_1858,C14orf105
gene_1859,C14orf106
gene_1860,C14orf109
gene_1861,C14orf115
gene_1862,C14orf118
gene_1863,C14orf119
gene_1864,C14orf126
gene_1865,C14orf128
gene_1866,C14orf129
gene_1867,C14orf132
gene_1868,C14orf135
gene_1869,C14orf138
gene_1870,C14orf139
gene_1871,C14orf142
gene_1872,C14orf143
gene_1873,C14orf145
gene_1874,C14orf147
gene_1875,C14orf148
gene_1876,C14orf149
gene_1877,C14orf153
gene_1878,C14orf156
gene_1879,C14orf159
gene_1880,C14orf162
gene_1881,C14orf165
gene_1882,C14orf166B
gene_1883,C14orf166
gene_1884,C14orf167
gene_1885,C14orf169
gene_1886,C14orf174
gene_1887,C14orf176
gene_1888,C14orf177
gene_1889,C14orf178
gene_1890,C14orf179
gene_1891,C14orf180
gene_1892,C14orf181
gene_1893,C14orf182
gene_1894,C14orf183
gene_1895,C14orf184
gene_1896,C14orf19
gene_1897,C14orf1
gene_1898,C14orf21
gene_1899,C14orf23
gene_1900,C14orf28
gene_1901,C14orf2
gene_1902,C14orf33
gene_1903,C14orf34
gene_1904,C14orf37
gene_1905,C14orf39
gene_1906,C14orf43
gene_1907,C14orf45
gene_1908,C14orf48
gene_1909,C14orf49
gene_1910,C14orf4
gene_1911,C14orf50
gene_1912,C14orf53
gene_1913,C14orf64
gene_1914,C14orf68
gene_1915,C14orf70
gene_1916,C14orf72
gene_1917,C14orf73
gene_1918,C14orf79
gene_1919,C14orf80
gene_1920,C14orf86
gene_1921,C14orf93
gene_1922,C15orf17
gene_1923,C15orf21
gene_1924,C15orf23
gene_1925,C15orf24
gene_1926,C15orf26
gene_1927,C15orf27
gene_1928,C15orf28
gene_1929,C15orf29
gene_1930,C15orf2
gene_1931,C15orf32
gene_1932,C15orf33
gene_1933,C15orf34
gene_1934,C15orf37
gene_1935,C15orf38
gene_1936,C15orf39
gene_1937,C15orf40
gene_1938,C15orf41
gene_1939,C15orf42
gene_1940,C15orf43
gene_1941,C15orf44
gene_1942,C15orf48
gene_1943,C15orf50
gene_1944,C15orf51
gene_1945,C15orf52
gene_1946,C15orf53
gene_1947,C15orf54
gene_1948,C15orf55
gene_1949,C15orf56
gene_1950,C15orf57
gene_1951,C15orf58
gene_1952,C15orf59
gene_1953,C15orf5
gene_1954,C15orf60
gene_1955,C15orf61
gene_1956,C15orf62
gene_1957,C15orf63
gene_1958,C16orf11
gene_1959,C16orf13
gene_1960,C16orf3
gene_1961,C16orf42
gene_1962,C16orf45
gene_1963,C16orf46
gene_1964,C16orf48
gene_1965,C16orf52
gene_1966,C16orf53
gene_1967,C16orf54
gene_1968,C16orf55
gene_1969,C16orf57
gene_1970,C16orf58
gene_1971,C16orf59
gene_1972,C16orf5
gene_1973,C16orf61
gene_1974,C16orf62
gene_1975,C16orf63
gene_1976,C16orf68
gene_1977,C16orf70
gene_1978,C16orf71
gene_1979,C16orf72
gene_1980,C16orf73
gene_1981,C16orf74
gene_1982,C16orf75
gene_1983,C16orf78
gene_1984,C16orf79
gene_1985,C16orf7
gene_1986,C16orf80
gene_1987,C16orf81
gene_1988,C16orf82
gene_1989,C16orf86
gene_1990,C16orf87
gene_1991,C16orf88
gene_1992,C16orf89
gene_1993,C16orf90
gene_1994,C16orf91
gene_1995,C16orf92
gene_1996,C16orf93
gene_1997,C17orf100
gene_1998,C17orf101
gene_1999,C17orf102
gene_2000,C17orf103
gene_2001,C17orf104
gene_2002,C17orf105
gene_2003,C17orf106
gene_2004,C17orf107
gene_2005,C17orf108
gene_2006,C17orf28
gene_2007,C17orf37
gene_2008,C17orf39
gene_2009,C17orf42
gene_2010,C17orf44
gene_2011,C17orf46
gene_2012,C17orf47
gene_2013,C17orf48
gene_2014,C17orf49
gene_2015,C17orf50
gene_2016,C17orf51
gene_2017,C17orf53
gene_2018,C17orf54
gene_2019,C17orf55
gene_2020,C17orf56
gene_2021,C17orf57
gene_2022,C17orf58
gene_2023,C17orf59
gene_2024,C17orf60
gene_2025,C17orf61
gene_2026,C17orf62
gene_2027,C17orf63
gene_2028,C17orf64
gene_2029,C17orf65
gene_2030,C17orf66
gene_2031,C17orf67
gene_2032,C17orf68
gene_2033,C17orf69
gene_2034,C17orf70
gene_2035,C17orf71
gene_2036,C17orf72
gene_2037,C17orf73
gene_2038,C17orf74
gene_2039,C17orf75
gene_2040,C17orf76
gene_2041,C17orf77
gene_2042,C17orf78
gene_2043,C17orf79
gene_2044,C17orf80
gene_2045,C17orf81
gene_2046,C17orf82
gene_2047,C17orf85
gene_2048,C17orf86
gene_2049,C17orf87
gene_2050,C17orf88
gene_2051,C17orf89
gene_2052,C17orf90
gene_2053,C17orf91
gene_2054,C17orf93
gene_2055,C17orf95
gene_2056,C17orf96
gene_2057,C17orf97
gene_2058,C17orf98
gene_2059,C17orf99
gene_2060,C18orf10
gene_2061,C18orf16
gene_2062,C18orf18
gene_2063,C18orf19
gene_2064,C18orf1
gene_2065,C18orf20
gene_2066,C18orf21
gene_2067,C18orf22
gene_2068,C18orf25
gene_2069,C18orf26
gene_2070,C18orf2
gene_2071,C18orf32
gene_2072,C18orf34
gene_2073,C18orf45
gene_2074,C18orf54
gene_2075,C18orf55
gene_2076,C18orf56
gene_2077,C18orf62
gene_2078,C18orf8
gene_2079,C19orf10
gene_2080,C19orf12
gene_2081,C19orf18
gene_2082,C19orf20
gene_2083,C19orf21
gene_2084,C19orf22
gene_2085,C19orf23
gene_2086,C19orf24
gene_2087,C19orf25
gene_2088,C19orf26
gene_2089,C19orf28
gene_2090,C19orf29
gene_2091,C19orf2
gene_2092,C19orf30
gene_2093,C19orf33
gene_2094,C19orf34
gene_2095,C19orf35
gene_2096,C19orf36
gene_2097,C19orf38
gene_2098,C19orf39
gene_2099,C19orf40
gene_2100,C19orf41
gene_2101,C19orf42
gene_2102,C19orf43
gene_2103,C19orf44
gene_2104,C19orf45
gene_2105,C19orf46
gene_2106,C19orf47
gene_2107,C19orf48
gene_2108,C19orf50
gene_2109,C19orf51
gene_2110,C19orf52
gene_2111,C19orf53
gene_2112,C19orf54
gene_2113,C19orf55
gene_2114,C19orf56
gene_2115,C19orf57
gene_2116,C19orf59
gene_2117,C19orf60
gene_2118,C19orf61
gene_2119,C19orf62
gene_2120,C19orf63
gene_2121,C19orf66
gene_2122,C19orf69
gene_2123,C19orf6
gene_2124,C19orf70
gene_2125,C19orf71
gene_2126,C19orf73
gene_2127,C19orf75
gene_2128,C19orf76
gene_2129,C19orf77
gene_2130,C1D
gene_2131,C1GALT1C1
gene_2132,C1GALT1
gene_2133,C1QA
gene_2134,C1QBP
gene_2135,C1QB
gene_2136,C1QC
gene_2137,C1QL1
gene_2138,C1QL2
gene_2139,C1QL3
gene_2140,C1QL4
gene_2141,C1QTNF1
gene_2142,C1QTNF2
gene_2143,C1QTNF3
gene_2144,C1QTNF4
gene_2145,C1QTNF6
gene_2146,C1QTNF7
gene_2147,C1QTNF8
gene_2148,C1QTNF9B
gene_2149,C1QTNF9
gene_2150,C1RL
gene_2151,C1R
gene_2152,C1S
gene_2153,C1orf100
gene_2154,C1orf101
gene_2155,C1orf103
gene_2156,C1orf104
gene_2157,C1orf105
gene_2158,C1orf106
gene_2159,C1orf107
gene_2160,C1orf109
gene_2161,C1orf110
gene_2162,C1orf111
gene_2163,C1orf112
gene_2164,C1orf113
gene_2165,C1orf114
gene_2166,C1orf115
gene_2167,C1orf116
gene_2168,C1orf122
gene_2169,C1orf123
gene_2170,C1orf124
gene_2171,C1orf125
gene_2172,C1orf126
gene_2173,C1orf127
gene_2174,C1orf128
gene_2175,C1orf129
gene_2176,C1orf130
gene_2177,C1orf131
gene_2178,C1orf133
gene_2179,C1orf135
gene_2180,C1orf141
gene_2181,C1orf144
gene_2182,C1orf146
gene_2183,C1orf14
gene_2184,C1orf150
gene_2185,C1orf151
gene_2186,C1orf152
gene_2187,C1orf156
gene_2188,C1orf157
gene_2189,C1orf158
gene_2190,C1orf159
gene_2191,C1orf161
gene_2192,C1orf162
gene_2193,C1orf163
gene_2194,C1orf168
gene_2195,C1orf170
gene_2196,C1orf172
gene_2197,C1orf173
gene_2198,C1orf174
gene_2199,C1orf175
gene_2200,C1orf177
gene_2201,C1orf180
gene_2202,C1orf182
gene_2203,C1orf183
gene_2204,C1orf185
gene_2205,C1orf186
gene_2206,C1orf187
gene_2207,C1orf189
gene_2208,C1orf190
gene_2209,C1orf192
gene_2210,C1orf194
gene_2211,C1orf198
gene_2212,C1orf200
gene_2213,C1orf201
gene_2214,C1orf203
gene_2215,C1orf204
gene_2216,C1orf210
gene_2217,C1orf212
gene_2218,C1orf213
gene_2219,C1orf216
gene_2220,C1orf21
gene_2221,C1orf220
gene_2222,C1orf223
gene_2223,C1orf226
gene_2224,C1orf227
gene_2225,C1orf228
gene_2226,C1orf229
gene_2227,C1orf230
gene_2228,C1orf25
gene_2229,C1orf26
gene_2230,C1orf27
gene_2231,C1orf31
gene_2232,C1orf35
gene_2233,C1orf38
gene_2234,C1orf43
gene_2235,C1orf49
gene_2236,C1orf50
gene_2237,C1orf51
gene_2238,C1orf52
gene_2239,C1orf53
gene_2240,C1orf54
gene_2241,C1orf55
gene_2242,C1orf56
gene_2243,C1orf57
gene_2244,C1orf58
gene_2245,C1orf59
gene_2246,C1orf61
gene_2247,C1orf63
gene_2248,C1orf64
gene_2249,C1orf65
gene_2250,C1orf66
gene_2251,C1orf68
gene_2252,C1orf69
gene_2253,C1orf70
gene_2254,C1orf74
gene_2255,C1orf77
gene_2256,C1orf83
gene_2257,C1orf84
gene_2258,C1orf85
gene_2259,C1orf86
gene_2260,C1orf87
gene_2261,C1orf88
gene_2262,C1orf89
gene_2263,C1orf91
gene_2264,C1orf92
gene_2265,C1orf93
gene_2266,C1orf94
gene_2267,C1orf95
gene_2268,C1orf96
gene_2269,C1orf97
gene_2270,C1orf9
gene_2271,C20orf103
gene_2272,C20orf106
gene_2273,C20orf107
gene_2274,C20orf108
gene_2275,C20orf111
gene_2276,C20orf112
gene_2277,C20orf114
gene_2278,C20orf117
gene_2279,C20orf118
gene_2280,C20orf11
gene_2281,C20orf123
gene_2282,C20orf12
gene_2283,C20orf132
gene_2284,C20orf134
gene_2285,C20orf135
gene_2286,C20orf141
gene_2287,C20orf144
gene_2288,C20orf151
gene_2289,C20orf152
gene_2290,C20orf160
gene_2291,C20orf165
gene_2292,C20orf166
gene_2293,C20orf173
gene_2294,C20orf177
gene_2295,C20orf185
gene_2296,C20orf186
gene_2297,C20orf191
gene_2298,C20orf194
gene_2299,C20orf195
gene_2300,C20orf196
gene_2301,C20orf197
gene_2302,C20orf199
gene_2303,C20orf200
gene_2304,C20orf201
gene_2305,C20orf202
gene_2306,C20orf203
gene_2307,C20orf20
gene_2308,C20orf24
gene_2309,C20orf26
gene_2310,C20orf27
gene_2311,C20orf29
gene_2312,C20orf30
gene_2313,C20orf3
gene_2314,C20orf43
gene_2315,C20orf46
gene_2316,C20orf4
gene_2317,C20orf54
gene_2318,C20orf56
gene_2319,C20orf70
gene_2320,C20orf71
gene_2321,C20orf72
gene_2322,C20orf79
gene_2323,C20orf7
gene_2324,C20orf85
gene_2325,C20orf94
gene_2326,C20orf96
gene_2327,C21orf119
gene_2328,C21orf121
gene_2329,C21orf122
gene_2330,C21orf125
gene_2331,C21orf128
gene_2332,C21orf129
gene_2333,C21orf130
gene_2334,C21orf131
gene_2335,C21orf15
gene_2336,C21orf29
gene_2337,C21orf2
gene_2338,C21orf33
gene_2339,C21orf34
gene_2340,C21orf45
gene_2341,C21orf49
gene_2342,C21orf54
gene_2343,C21orf56
gene_2344,C21orf57
gene_2345,C21orf58
gene_2346,C21orf59
gene_2347,C21orf62
gene_2348,C21orf63
gene_2349,C21orf67
gene_2350,C21orf70
gene_2351,C21orf71
gene_2352,C21orf7
gene_2353,C21orf81
gene_2354,C21orf82
gene_2355,C21orf84
gene_2356,C21orf88
gene_2357,C21orf90
gene_2358,C21orf91
gene_2359,C21orf94
gene_2360,C21orf96
gene_2361,C21orf99
gene_2362,C22orf13
gene_2363,C22orf15
gene_2364,C22orf23
gene_2365,C22orf24
gene_2366,C22orf25
gene_2367,C22orf26
gene_2368,C22orf27
gene_2369,C22orf28
gene_2370,C22orf29
gene_2371,C22orf30
gene_2372,C22orf31
gene_2373,C22orf32
gene_2374,C22orf33
gene_2375,C22orf34
gene_2376,C22orf36
gene_2377,C22orf39
gene_2378,C22orf40
gene_2379,C22orf41
gene_2380,C22orf42
gene_2381,C22orf43
gene_2382,C22orf45
gene_2383,C22orf46
gene_2384,C22orf9
gene_2385,C2CD2L
gene_2386,C2CD2
gene_2387,C2CD3
gene_2388,C2CD4A
gene_2389,C2CD4B
gene_2390,C2CD4C
gene_2391,C2CD4D
gene_2392,C2orf14
gene_2393,C2orf15
gene_2394,C2orf16
gene_2395,C2orf18
gene_2396,C2orf24
gene_2397,C2orf27A
gene_2398,C2orf27B
gene_2399,C2orf28
gene_2400,C2orf29
gene_2401,C2orf34
gene_2402,C2orf39
